=== Simulacion de particulas ===

tiempo,x0,y0,x1,y1,x2,y2,x3,y3
86.75,93.0752,533.296,-1,-1,626.018,94.8885,-1,-1
86.8,93.7261,534.511,-1,-1,625.09,95.2945,-1,-1
86.85,94.377,535.726,-1,-1,624.161,95.7005,-1,-1
86.9,95.0279,536.941,-1,-1,623.233,96.1065,-1,-1
86.95,95.6787,538.156,-1,-1,622.304,96.5125,-1,-1
87,96.3296,539.372,-1,-1,621.375,96.9185,-1,-1
87.05,96.9805,540.587,-1,-1,620.447,97.3245,-1,-1
87.1,97.6314,541.802,-1,-1,619.518,97.7305,-1,-1
87.15,98.2823,543.017,-1,-1,618.59,98.1365,-1,-1
87.2,98.9331,544.232,-1,-1,617.661,98.5425,-1,-1
87.25,99.584,545.448,-1,-1,616.733,98.9485,-1,-1
87.3,100.235,546.663,-1,-1,615.804,99.3545,-1,-1
87.35,100.886,547.878,-1,-1,614.875,99.7605,-1,-1
87.4,101.537,549.093,-1,-1,613.947,100.167,-1,-1
87.45,102.188,550.308,-1,-1,613.018,100.573,-1,-1
87.5,102.838,551.524,-1,-1,612.09,100.979,-1,-1
87.55,103.489,552.739,-1,-1,611.161,101.385,-1,-1
87.6,104.14,553.954,-1,-1,610.233,101.791,-1,-1
87.65,104.791,555.169,-1,-1,609.304,102.197,-1,-1
87.7,105.442,556.384,-1,-1,608.375,102.603,-1,-1
87.75,106.093,557.6,-1,-1,607.447,103.009,-1,-1
87.8,106.744,558.815,-1,-1,606.518,103.415,-1,-1
87.85,107.395,560.03,-1,-1,605.59,103.821,-1,-1
87.9,108.045,561.245,-1,-1,604.661,104.227,-1,-1
87.95,108.696,562.46,-1,-1,603.733,104.633,-1,-1
88,109.347,563.676,-1,-1,602.804,105.039,-1,-1
88.05,109.998,564.891,-1,-1,601.875,105.445,-1,-1
88.1,110.649,566.106,-1,-1,600.947,105.851,-1,-1
88.15,111.3,567.321,-1,-1,600.018,106.257,-1,-1
88.2,111.951,568.536,-1,-1,599.09,106.663,-1,-1
88.25,112.602,569.752,-1,-1,598.161,107.069,-1,-1
88.3,113.252,570.967,-1,-1,597.233,107.475,-1,-1
88.35,113.903,572.182,-1,-1,596.304,107.881,-1,-1
88.4,114.554,573.397,-1,-1,595.375,108.287,-1,-1
88.45,115.205,574.612,-1,-1,594.447,108.693,-1,-1
88.5,115.856,575.828,-1,-1,593.518,109.099,-1,-1
88.55,116.507,577.043,-1,-1,592.59,109.505,-1,-1
88.6,117.158,578.258,-1,-1,591.661,109.911,-1,-1
88.65,117.809,579.473,-1,-1,590.733,110.317,-1,-1
88.7,118.46,580.688,-1,-1,589.804,110.723,-1,-1
88.75,119.11,581.904,-1,-1,588.875,111.129,-1,-1
88.8,119.761,583.119,-1,-1,587.947,111.535,-1,-1
88.85,120.412,584.334,-1,-1,587.018,111.941,-1,-1
88.9,121.063,584.38,-1,-1,586.09,112.347,-1,-1
88.95,121.714,583.164,-1,-1,585.161,112.753,-1,-1
89,122.365,581.949,-1,-1,584.233,113.159,-1,-1
89.05,123.016,580.734,-1,-1,583.304,113.565,-1,-1
89.1,123.667,579.519,-1,-1,582.375,113.971,-1,-1
89.15,124.317,578.304,-1,-1,581.447,114.377,-1,-1
89.2,124.968,577.088,-1,-1,580.518,114.783,-1,-1
89.25,125.619,575.873,-1,-1,579.59,115.189,-1,-1
89.3,126.27,574.658,-1,-1,578.661,115.595,-1,-1
89.35,126.921,573.443,-1,-1,577.733,116.001,-1,-1
89.4,127.572,572.228,-1,-1,576.804,116.407,-1,-1
89.45,128.223,571.012,-1,-1,575.875,116.813,-1,-1
89.5,128.874,569.797,-1,-1,574.947,117.219,-1,-1
89.55,129.524,568.582,-1,-1,574.018,117.625,-1,-1
89.6,130.175,567.367,-1,-1,573.09,118.031,-1,-1
89.65,130.826,566.152,-1,-1,572.161,118.437,-1,-1
89.7,131.477,564.936,-1,-1,571.233,118.843,-1,-1
89.75,132.128,563.721,-1,-1,570.304,119.249,-1,-1
89.8,132.779,562.506,-1,-1,569.375,119.655,-1,-1
89.85,133.43,561.291,-1,-1,568.447,120.061,-1,-1
89.9,134.081,560.076,-1,-1,567.518,120.467,-1,-1
89.95,134.732,558.86,-1,-1,566.59,120.873,-1,-1
90,135.382,557.645,-1,-1,565.661,121.279,-1,-1
90.05,136.033,556.43,-1,-1,564.733,121.685,-1,-1
90.1,136.684,555.215,-1,-1,563.804,122.091,-1,-1
90.15,137.335,554,-1,-1,562.875,122.497,-1,-1
90.2,137.986,552.784,-1,-1,561.947,122.903,-1,-1
90.25,138.637,551.569,-1,-1,561.018,123.309,-1,-1
90.3,139.288,550.354,-1,-1,560.09,123.715,-1,-1
90.35,139.939,549.139,-1,-1,559.161,124.121,-1,-1
90.4,140.589,547.924,-1,-1,558.233,124.527,-1,-1
90.45,141.24,546.708,-1,-1,557.304,124.933,-1,-1
90.5,141.891,545.493,-1,-1,556.375,125.339,-1,-1
90.55,142.542,544.278,-1,-1,555.447,125.745,-1,-1
90.6,143.193,543.063,-1,-1,554.518,126.151,-1,-1
90.65,143.844,541.848,-1,-1,553.59,126.557,-1,-1
90.7,144.495,540.632,-1,-1,552.661,126.963,-1,-1
90.75,145.146,539.417,-1,-1,551.733,127.369,-1,-1
90.8,145.796,538.202,-1,-1,550.804,127.775,-1,-1
90.85,146.447,536.987,-1,-1,549.875,128.181,-1,-1
90.9,147.098,535.772,-1,-1,548.947,128.587,-1,-1
90.95,147.749,534.556,-1,-1,548.018,128.993,-1,-1
91,148.4,533.341,-1,-1,547.09,129.399,-1,-1
91.05,149.051,532.126,-1,-1,546.161,129.805,-1,-1
91.1,149.702,530.911,-1,-1,545.233,130.211,-1,-1
91.15,150.353,529.696,-1,-1,544.304,130.617,-1,-1
91.2,151.004,528.48,-1,-1,543.375,131.023,-1,-1
91.25,151.654,527.265,-1,-1,542.447,131.429,-1,-1
91.3,152.305,526.05,-1,-1,541.518,131.835,-1,-1
91.35,152.956,524.835,-1,-1,540.59,132.241,-1,-1
91.4,153.607,523.62,-1,-1,539.661,132.647,-1,-1
91.45,154.258,522.404,-1,-1,538.733,133.053,-1,-1
91.5,154.909,521.189,-1,-1,537.804,133.459,-1,-1
91.55,155.56,519.974,-1,-1,536.875,133.865,-1,-1
91.6,156.211,518.759,-1,-1,535.947,133.875,-1,-1
91.65,156.861,517.544,-1,-1,535.018,133.672,-1,-1
91.7,157.512,516.328,-1,-1,534.09,133.469,-1,-1
91.75,158.163,515.113,-1,-1,533.161,133.266,-1,-1
91.8,158.814,513.898,-1,-1,532.233,133.063,-1,-1
91.85,159.465,512.683,-1,-1,531.304,132.86,-1,-1
91.9,160.116,511.468,-1,-1,530.375,132.657,-1,-1
91.95,160.767,510.252,-1,-1,529.447,132.454,-1,-1
92,161.418,509.037,-1,-1,528.518,132.251,-1,-1
92.05,162.068,507.822,-1,-1,527.59,132.048,-1,-1
92.1,162.719,506.607,-1,-1,526.661,131.845,-1,-1
92.15,163.37,505.392,-1,-1,525.733,131.642,-1,-1
92.2,164.021,504.176,-1,-1,524.804,131.439,-1,-1
92.25,164.672,502.961,-1,-1,523.875,131.236,-1,-1
92.3,165.323,501.746,-1,-1,522.947,131.033,-1,-1
92.35,165.974,500.531,-1,-1,522.018,130.83,-1,-1
92.4,166.625,499.316,-1,-1,521.09,130.627,-1,-1
92.45,167.276,498.1,-1,-1,520.161,130.424,-1,-1
92.5,167.926,496.885,-1,-1,519.233,130.221,-1,-1
92.55,168.577,495.67,-1,-1,518.304,130.018,-1,-1
92.6,169.228,494.455,-1,-1,517.375,129.815,-1,-1
92.65,169.879,493.24,-1,-1,516.447,129.612,-1,-1
92.7,170.53,492.024,-1,-1,515.518,129.409,-1,-1
92.75,171.181,490.809,-1,-1,514.59,129.206,-1,-1
92.8,171.832,489.594,-1,-1,513.661,129.003,-1,-1
92.85,172.483,488.379,-1,-1,512.733,128.8,-1,-1
92.9,173.133,487.164,-1,-1,511.804,128.597,-1,-1
92.95,173.784,485.948,-1,-1,510.875,128.394,-1,-1
93,174.435,484.733,-1,-1,509.947,128.191,-1,-1
93.05,175.086,483.518,-1,-1,509.018,127.988,-1,-1
93.1,175.737,482.303,-1,-1,508.09,127.785,-1,-1
93.15,176.388,481.088,-1,-1,507.161,127.582,-1,-1
93.2,177.039,479.872,-1,-1,506.233,127.379,-1,-1
93.25,177.69,478.657,-1,-1,505.304,127.176,-1,-1
93.3,178.34,477.442,-1,-1,504.375,126.973,-1,-1
93.35,178.991,476.227,-1,-1,503.447,126.77,-1,-1
93.4,179.642,475.62,-1,-1,502.518,126.567,-1,-1
93.45,180.293,476.593,-1,-1,501.59,126.364,-1,-1
93.5,180.944,477.565,-1,-1,500.661,126.161,-1,-1
93.55,181.595,478.537,-1,-1,499.733,125.958,-1,-1
93.6,182.246,479.509,-1,-1,498.804,125.755,-1,-1
93.65,182.897,480.481,-1,-1,497.875,125.552,-1,-1
93.7,183.548,481.453,-1,-1,496.947,125.349,-1,-1
93.75,184.198,482.426,-1,-1,496.018,125.146,-1,-1
93.8,184.849,483.398,-1,-1,495.09,124.943,-1,-1
93.85,185.5,484.37,-1,-1,494.161,124.74,-1,-1
93.9,186.151,485.342,-1,-1,493.233,124.537,-1,-1
93.95,186.802,486.314,-1,-1,492.304,124.334,-1,-1
94,187.453,487.286,-1,-1,491.375,124.131,-1,-1
94.05,188.104,488.259,-1,-1,490.447,123.928,-1,-1
94.1,188.755,489.231,-1,-1,489.518,123.725,-1,-1
94.15,189.405,490.203,-1,-1,488.59,123.522,-1,-1
94.2,190.056,491.175,-1,-1,487.661,123.319,-1,-1
94.25,190.707,492.147,-1,-1,486.733,123.116,-1,-1
94.3,191.358,493.119,-1,-1,485.804,122.913,-1,-1
94.35,192.009,494.092,-1,-1,484.875,122.71,-1,-1
94.4,192.66,495.064,-1,-1,483.947,122.507,-1,-1
94.45,193.311,496.036,-1,-1,483.018,122.304,-1,-1
94.5,193.962,497.008,-1,-1,482.09,122.101,-1,-1
94.55,194.612,497.98,-1,-1,481.161,121.898,-1,-1
94.6,195.263,498.952,-1,-1,480.233,121.695,-1,-1
94.65,195.914,499.924,-1,-1,479.304,121.492,-1,-1
94.7,196.565,500.897,-1,-1,478.375,121.289,-1,-1
94.75,197.216,501.869,-1,-1,477.447,121.086,-1,-1
94.8,197.867,502.841,-1,-1,476.518,120.883,-1,-1
94.85,198.518,503.813,-1,-1,475.59,120.68,-1,-1
94.9,199.169,504.785,-1,-1,474.661,120.477,-1,-1
94.95,199.82,505.757,-1,-1,473.733,120.274,-1,-1
95,200.47,506.73,-1,-1,472.804,120.071,-1,-1
95.05,201.121,507.702,-1,-1,471.875,119.868,-1,-1
95.1,201.772,508.674,-1,-1,470.947,119.665,-1,-1
95.15,202.423,509.646,-1,-1,470.018,119.462,-1,-1
95.2,203.074,510.618,-1,-1,469.09,119.259,-1,-1
95.25,203.725,511.59,-1,-1,468.161,119.056,-1,-1
95.3,204.376,512.563,-1,-1,467.233,118.853,-1,-1
95.35,205.027,513.535,-1,-1,466.304,118.65,-1,-1
95.4,205.677,514.507,-1,-1,465.375,118.447,-1,-1
95.45,206.328,515.479,-1,-1,464.447,118.244,-1,-1
95.5,206.979,516.451,-1,-1,463.518,118.041,-1,-1
95.55,207.63,517.423,-1,-1,462.59,117.838,-1,-1
95.6,208.281,518.396,-1,-1,461.661,117.635,-1,-1
95.65,208.932,519.368,-1,-1,460.733,117.432,-1,-1
95.7,209.583,520.34,-1,-1,459.804,117.229,-1,-1
95.75,210.234,521.312,-1,-1,458.875,117.026,-1,-1
95.8,210.884,522.284,-1,-1,457.947,116.823,-1,-1
95.85,211.535,523.256,-1,-1,457.018,116.62,-1,-1
95.9,212.186,524.228,-1,-1,456.09,116.417,-1,-1
95.95,212.837,525.201,-1,-1,455.161,116.214,-1,-1
96,213.488,526.173,-1,-1,454.233,116.011,-1,-1
96.05,214.139,527.145,-1,-1,453.304,115.808,-1,-1
96.1,214.79,528.117,-1,-1,452.375,115.605,-1,-1
96.15,215.441,529.089,-1,-1,451.447,115.402,-1,-1
96.2,216.092,530.061,-1,-1,450.518,115.199,-1,-1
96.25,216.742,531.034,-1,-1,449.59,114.996,-1,-1
96.3,217.393,532.006,-1,-1,448.661,114.793,-1,-1
96.35,218.044,532.978,-1,-1,447.733,114.59,-1,-1
96.4,218.695,533.95,-1,-1,446.804,114.387,-1,-1
96.45,219.346,534.922,-1,-1,445.875,114.184,-1,-1
96.5,219.997,535.894,-1,-1,444.947,113.981,-1,-1
96.55,220.648,536.867,-1,-1,444.018,113.778,-1,-1
96.6,221.299,537.839,-1,-1,443.09,113.575,-1,-1
96.65,221.949,538.811,-1,-1,442.161,113.372,-1,-1
96.7,222.6,539.783,-1,-1,441.233,113.169,-1,-1
96.75,223.251,540.755,-1,-1,440.304,112.966,-1,-1
96.8,223.902,541.727,-1,-1,439.375,112.763,-1,-1
96.85,224.553,542.7,-1,-1,438.447,112.56,-1,-1
96.9,225.204,543.672,-1,-1,437.518,112.357,-1,-1
96.95,225.855,544.644,-1,-1,436.59,112.154,-1,-1
97,226.506,545.616,-1,-1,435.661,111.951,-1,-1
97.05,227.156,546.588,-1,-1,434.733,111.748,-1,-1
97.1,227.807,547.56,-1,-1,433.804,111.545,-1,-1
97.15,228.458,548.532,-1,-1,432.875,111.342,-1,-1
97.2,229.109,549.505,-1,-1,431.947,111.139,-1,-1
97.25,229.76,550.477,-1,-1,431.018,110.936,-1,-1
97.3,230.411,551.449,-1,-1,430.09,110.733,-1,-1
97.35,231.062,552.421,-1,-1,429.161,110.53,-1,-1
97.4,231.713,553.393,-1,-1,428.233,110.327,-1,-1
97.45,232.364,554.365,-1,-1,427.304,110.124,-1,-1
97.5,233.014,555.338,-1,-1,426.375,109.921,-1,-1
97.55,233.665,556.31,-1,-1,425.447,109.718,-1,-1
97.6,234.316,557.282,-1,-1,424.518,109.515,-1,-1
97.65,234.967,558.254,-1,-1,423.59,109.312,-1,-1
97.7,235.618,559.226,-1,-1,422.661,109.109,-1,-1
97.75,236.269,560.198,-1,-1,421.733,108.906,-1,-1
97.8,236.92,561.171,-1,-1,420.804,108.703,-1,-1
97.85,237.571,562.143,-1,-1,419.875,108.5,-1,-1
97.9,238.221,563.115,-1,-1,418.947,108.297,-1,-1
97.95,238.872,564.087,-1,-1,418.018,108.094,-1,-1
98,239.523,565.059,-1,-1,417.09,107.891,-1,-1
98.05,240.174,566.031,-1,-1,416.161,107.688,-1,-1
98.1,240.825,567.004,-1,-1,415.233,107.485,-1,-1
98.15,241.476,567.976,-1,-1,414.304,107.282,-1,-1
98.2,242.127,568.948,-1,-1,413.375,107.079,-1,-1
98.25,242.778,569.92,-1,-1,412.447,106.876,-1,-1
98.3,243.428,570.892,-1,-1,411.518,106.673,-1,-1
98.35,244.079,571.864,-1,-1,410.59,106.47,-1,-1
98.4,244.73,572.836,-1,-1,409.661,106.267,-1,-1
98.45,245.381,573.809,-1,-1,408.733,106.064,-1,-1
98.5,246.032,574.781,-1,-1,407.804,105.861,-1,-1
98.55,246.683,575.753,-1,-1,406.875,105.658,-1,-1
98.6,247.334,576.725,-1,-1,405.947,105.455,-1,-1
98.65,247.985,577.697,-1,-1,405.018,105.252,-1,-1
98.7,248.636,578.669,-1,-1,404.09,105.049,-1,-1
98.75,249.286,579.642,-1,-1,403.161,104.846,-1,-1
98.8,249.937,580.614,-1,-1,402.233,104.643,-1,-1
98.85,250.588,581.586,-1,-1,401.304,104.44,-1,-1
98.9,251.239,582.558,-1,-1,400.375,104.237,-1,-1
98.95,251.89,583.53,-1,-1,399.447,104.034,-1,-1
99,252.541,584.38,-1,-1,398.518,103.831,-1,-1
99.05,253.192,583.407,-1,-1,397.59,103.628,-1,-1
99.1,253.843,582.435,-1,-1,396.661,103.425,-1,-1
99.15,254.493,581.463,-1,-1,395.733,103.222,-1,-1
99.2,255.144,580.491,-1,-1,394.804,103.019,-1,-1
99.25,255.795,579.519,-1,-1,393.875,102.816,-1,-1
99.3,256.446,578.547,-1,-1,392.947,102.613,-1,-1
99.35,257.097,577.574,-1,-1,392.018,102.41,-1,-1
99.4,257.748,576.602,-1,-1,391.09,102.207,-1,-1
99.45,258.399,575.63,-1,-1,390.161,102.004,-1,-1
99.5,259.05,574.658,-1,-1,389.233,101.801,-1,-1
99.55,259.7,573.686,-1,-1,388.304,101.598,-1,-1
99.6,260.351,572.714,-1,-1,387.375,101.395,-1,-1
99.65,261.002,571.741,-1,-1,386.447,101.192,-1,-1
99.7,261.653,570.769,-1,-1,385.518,100.989,-1,-1
99.75,262.304,569.797,-1,-1,384.59,100.786,-1,-1
99.8,262.955,568.825,-1,-1,383.661,100.583,-1,-1
99.85,263.606,567.853,-1,-1,382.733,100.38,-1,-1
99.9,264.257,566.881,-1,-1,381.804,100.177,-1,-1
99.95,264.908,565.908,-1,-1,380.875,99.9745,-1,-1
